cm1,intensity
2007.0,0.0003887439386390419
2008.0,0.00038677433856201587
2009.0,0.0003848206271195516
2010.0,0.00038288262732810095
2011.0,0.0003809601647247423
2012.0,0.0003790530673234755
2013.0,0.0003771611655724077
2014.0,0.0003752842923118121
2015.0,0.00037342228273303733
2016.0,0.00037157497433824887
2017.0,0.00036974220690098126
2018.0,0.0003679238224274854
2019.0,0.0003661196651188488
2020.0,0.0003643295813338743
2021.0,0.00036255341955269765
2022.0,0.0003607910303411275
2023.0,0.0003590422663156925
2024.0,0.0003573069821093773
2025.0,0.0003555850343380342
2026.0,0.00035387628156745234
2027.0,0.0003521805842810726
2028.0,0.00035049780484833133
2029.0,0.00034882780749362027
2030.0,0.00034717045826584725
2031.0,0.00034552562500858705
2032.0,0.000343893177330806
2033.0,0.0003422729865781497
2034.0,0.00034066492580478116
2035.0,0.0003390688697457566
2036.0,0.0003374846947899272
2037.0,0.0003359122789533563
2038.0,0.0003343515018532395
2039.0,0.0003328022446823167
2040.0,0.000331264390183767
2041.0,0.0003297378226265739
2042.0,0.0003282224277813524
2043.0,0.0003267180928966269
2044.0,0.00032522470667555004
2045.0,0.0003237421592530554
2046.0,0.00032227034217343064
2047.0,0.0003208091483683063
2048.0,0.0003193584721350493
2049.0,0.00031791820911555163
2050.0,0.0003164882562754095
2051.0,0.0003150685118834795
2052.0,0.00031365887549180993
2053.0,0.00031225924791593334
2054.0,0.0003108695312155174
2055.0,0.0003094896286753647
2056.0,0.00030811944478675363
2057.0,0.00030675888522911534
2058.0,0.0003054078568520372
2059.0,0.0003040662676575886
2060.0,0.0003027340267829607
2061.0,0.000301411044483414
2062.0,0.000300097232115529
2063.0,0.00029879250212075105
2064.0,0.00029749676800922546
2065.0,0.000296209944343917
2066.0,0.00029493194672500635
2067.0,0.00029366269177456014
2068.0,0.00029240209712146705
2069.0,0.0002911500813866361
2070.0,0.0002899065641684512
2071.0,0.0002886714660284774
2072.0,0.0002874447084774123
2073.0,0.00028622621396128
2074.0,0.00028501590584786206
2075.0,0.00028381370841335847
2076.0,0.00028261954682927816
2077.0,0.0002814333471495517
2078.0,0.0002802550362978621
2079.0,0.00027908454205519026
2080.0,0.00027792179304757106
2081.0,0.00027676671873405503
2082.0,0.00027561924939487216
2083.0,0.000274479316119794
2084.0,0.0002733468507966899
2085.0,0.00027222178610027435
2086.0,0.0002711040554810407
2087.0,0.00026999359315437875
2088.0,0.00026889033408987196
2089.0,0.0002677942140007711
2090.0,0.000266705169333642
2091.0,0.000265623137258181
2092.0,0.00026454805565719936
2093.0,0.00026347986311676984
2094.0,0.0002624184989165343
2095.0,0.00026136390302016794
2096.0,0.0002603160160659995
2097.0,0.00025927477935778126
2098.0,0.00025824013485560923
2099.0,0.0002572120251669889
2100.0,0.00025619039353804384
2101.0,0.00025517518384486593
2102.0,0.000254166340585003
2103.0,0.00025316380886908205
2104.0,0.0002521675344125659
2105.0,0.0002511774635276399
2106.0,0.0002501935431152278
2107.0,0.00024921572065713266
2108.0,0.00024824394420830165
2109.0,0.00024727816238921246
2110.0,0.00024631832437837896
2111.0,0.0002453643799049732
2112.0,0.0002444162792415636
2113.0,0.00024347397319696463
2114.0,0.0002425374131091987
2115.0,0.00024160655083856576
2116.0,0.0002406813387608207
2117.0,0.0002397617297604556
2118.0,0.00023884767722408463
2119.0,0.00023793913503393122
2120.0,0.00023703605756141406
2121.0,0.00023613839966083144
2122.0,0.00023524611666314138
2123.0,0.00023435916436983614
2124.0,0.00023347749904690986
2125.0,0.00023260107741891728
2126.0,0.00023172985666312143
2127.0,0.00023086379440373026
2128.0,0.0002300028487062194
2129.0,0.0002291469780717393
2130.0,0.00022829614143160702
2131.0,0.0002274502981418795
2132.0,0.00022660940797800718
2133.0,0.0002257734311295679
2134.0,0.00022494232819507775
2135.0,0.00022411606017687922
2136.0,0.00022329458847610443
2137.0,0.00022247787488771266
2138.0,0.00022166588159559984
2139.0,0.0002208585711677811
2140.0,0.00022005590655164203
2141.0,0.00021925785106926033
2142.0,0.00021846436841279506
2143.0,0.00021767542263994246
2144.0,0.00021689097816945827
2145.0,0.00021611099977674394
2146.0,0.00021533545258949695
2147.0,0.0002145643020834236
2148.0,0.00021379751407801296
2149.0,0.00021303505473237177
2150.0,0.0002122768905411186
2151.0,0.00021152298833033647
2152.0,0.00021077331525358312
2153.0,0.00021002783878795825
2154.0,0.00020928652673022537
2155.0,0.00020854934719298986
2156.0,0.00020781626860092976
2157.0,0.00020708725968708003
2158.0,0.0002063622894891694
2159.0,0.00020564132734600767
2160.0,0.00020492434289392402
2161.0,0.00020421130606325494
2162.0,0.00020350218707488108
2163.0,0.00020279695643681184
2164.0,0.00020209558494081818
2165.0,0.00020139804365911036
2166.0,0.0002007043039410637
2167.0,0.0002000143374099876
2168.0,0.00019932811595993949
2169.0,0.00019864561175258317
2170.0,0.00019796679721408925
2171.0,0.00019729164503207814
2172.0,0.00019662012815260495
2173.0,0.00019595221977718543
2174.0,0.00019528789335986166
2175.0,0.0001946271226043082
2176.0,0.000193969881460977
2177.0,0.0001933161441242805
2178.0,0.0001926658850298137
2179.0,0.00019201907885161204
2180.0,0.0001913757004994473
2181.0,0.00019073572511615913
2182.0,0.0001900991280750221
2183.0,0.00018946588497714803
2184.0,0.0001888359716489228
2185.0,0.0001882093641394773
2186.0,0.00018758603871819144
2187.0,0.00018696597187223163
2188.0,0.0001863491403041205
2189.0,0.00018573552092933845
2190.0,0.00018512509087395708
2191.0,0.0001845178274723034
2192.0,0.00018391370826465435
2193.0,0.00018331271099496213
2194.0,0.0001827148136086083
2195.0,0.00018211999425018775
2196.0,0.00018152823126132097
2197.0,0.00018093950317849512
2198.0,0.00018035378873093255
2199.0,0.0001797710668384869
2200.0,0.00017919131660956686
2201.0,0.0001786145173390855
2202.0,0.0001780406485064369
2203.0,0.00017746968977349825
2204.0,0.00017690162098265774
2205.0,0.00017633642215486673
2206.0,0.00017577407348771818
2207.0,0.00017521455535354796
2208.0,0.0001746578482975615
2209.0,0.00017410393303598278
2210.0,0.00017355279045422843
2211.0,0.00017300440160510303
2212.0,0.00017245874770701843
2213.0,0.00017191581014223484
2214.0,0.00017137557045512382
2215.0,0.0001708380103504536
2216.0,0.00017030311169169513
2217.0,0.00016977085649934963
2218.0,0.00016924122694929677
2219.0,0.00016871420537116366
2220.0,0.00016818977424671338
2221.0,0.00016766791620825418
2222.0,0.00016714861403706777
2223.0,0.0001666318506618572
2224.0,0.00016611760915721392
2225.0,0.00016560587274210337
2226.0,0.0001650966247783694
2227.0,0.0001645898487692565
2228.0,0.00016408552835795088
2229.0,0.00016358364732613854
2230.0,0.0001630841895925812
2231.0,0.00016258713921170952
2232.0,0.00016209248037223314
2233.0,0.00016160019739576802
2234.0,0.0001611102747354797
2235.0,0.00016062269697474348
2236.0,0.00016013744882582
2237.0,0.00015965451512854788
2238.0,0.0001591738808490504
2239.0,0.0001586955310784595
2240.0,0.00015821945103165316
2241.0,0.00015774562604600937
2242.0,0.0001572740415801739
2243.0,0.00015680468321284315
2244.0,0.00015633753664156137
2245.0,0.00015587258768153193
2246.0,0.000155409822264443
2247.0,0.00015494922643730655
2248.0,0.00015449078636131154
2249.0,0.00015403448831069
2250.0,0.00015358031867159703
2251.0,0.00015312826394100345
2252.0,0.00015267831072560145
2253.0,0.00015223044574072338
2254.0,0.00015178465580927247
2255.0,0.00015134092786066642
2256.0,0.0001508992489297934
2257.0,0.00015045960615597945
2258.0,0.00015002198678196868
2259.0,0.00014958637815291453
2260.0,0.0001491527677153829
2261.0,0.00014872114301636705
2262.0,0.0001482914917023131
2263.0,0.00014786380151815757
2264.0,0.000147438060306375
2265.0,0.0001470142560060372
2266.0,0.00014659237665188296
2267.0,0.0001461724103733982
2268.0,0.0001457543453939066
2269.0,0.00014533817002967083
2270.0,0.00014492387268900356
2271.0,0.00014451144187138895
2272.0,0.0001441008661666134
2273.0,0.00014369213425390696
2274.0,0.00014328523490109355
2275.0,0.00014288015696375134
2276.0,0.0001424768893843821
2277.0,0.00014207542119159
2278.0,0.00014167574149927007
2279.0,0.00014127783950580446
2280.0,0.00014088170449326904
2281.0,0.00014048732582664812
2282.0,0.0001400946929530576
2283.0,0.00013970379540097748
2284.0,0.00013931462277949234
2285.0,0.00013892716477754014
2286.0,0.0001385414111631699
2287.0,0.0001381573517828064
2288.0,0.0001377749765605245
2289.0,0.0001373942754973299
2290.0,0.00013701523867044906
2291.0,0.00013663785623262574
2292.0,0.00013626211841142607
2293.0,0.00013588801550855074
2294.0,0.00013551553789915488
2295.0,0.00013514467603117529
2296.0,0.00013477542042466468
2297.0,0.00013440776167113357
2298.0,0.00013404169043289903
2299.0,0.00013367719744244056
2300.0,0.00013331427350176246
2301.0,0.00013295290948176397
2302.0,0.00013259309632161534
2303.0,0.00013223482502814078
2304.0,0.00013187808667520845
2305.0,0.00013152287240312624
2306.0,0.0001311691734180446
2307.0,0.00013081698099136555
2308.0,0.00013046628645915773
2309.0,0.00013011708122157803
2310.0,0.00012976935674229918
2311.0,0.00012942310454794326
2312.0,0.00012907831622752138
2313.0,0.00012873498343187926
2314.0,0.00012839309787314863
2315.0,0.00012805265132420445
2316.0,0.0001277136356181274
2317.0,0.0001273760426476727
2318.0,0.0001270398643647441
2319.0,0.00012670509277987332
2320.0,0.00012637171996170499
2321.0,0.0001260397380364871
2322.0,0.00012570913918756664
2323.0,0.00012537991565489027
2324.0,0.00012505205973451056
2325.0,0.00012472556377809705
2326.0,0.00012440042019245254
2327.0,0.0001240766214390342
2328.0,0.0001237541600334797
2329.0,0.00012343302854513842
2330.0,0.00012311321959660706
2331.0,0.0001227947258632703
2332.0,0.0001224775400728462
2333.0,0.000122161655004936
2334.0,0.00012184706349057872
2335.0,0.00012153375841181045
2336.0,0.00012122173270122761
2337.0,0.00012091097934155508
2338.0,0.00012060149136521884
2339.0,0.00012029326185392244
2340.0,0.00011998628393822802
2341.0,0.00011968055079714173
2342.0,0.00011937605565770321
2343.0,0.00011907279179457885
2344.0,0.00011877075252965993
2345.0,0.00011846993123166393
2346.0,0.0001181703213157404
2347.0,0.00011787191624308083
2348.0,0.00011757470952053188
2349.0,0.00011727869470021292
2350.0,0.00011698386537913752
2351.0,0.0001166902151988381
2352.0,0.0001163977378449949
2353.0,0.00011610642704706851
2354.0,0.00011581627657793566
2355.0,0.00011552728025352919
2356.0,0.00011523943193248121
2357.0,0.00011495272551576986
2358.0,0.00011466715494636957
2359.0,0.00011438271420890487
2360.0,0.00011409939732930733
2361.0,0.00011381719837447632
2362.0,0.0001135361114519425
2363.0,0.00011325613070953518
2364.0,0.00011297725033505263
2365.0,0.0001126994645559355
2366.0,0.00011242276763894394
2367.0,0.00011214715388983713
2368.0,0.0001118726176530567
2369.0,0.00011159915331141243
2370.0,0.00011132675528577182
2371.0,0.00011105541803475198
2372.0,0.00011078513605441489
2373.0,0.00011051590387796558
2374.0,0.00011024771607545294
2375.0,0.00010998056725347377
2376.0,0.00010971445205487956
2377.0,0.00010944936515848589
2378.0,0.00010918530127878495
2379.0,0.00010892225516566052
2380.0,0.00010866022160410592
2381.0,0.00010839919541394451
2382.0,0.00010813917144955284
2383.0,0.00010788014459958664
2384.0,0.00010762210978670907
2385.0,0.00010736506196732197
2386.0,0.00010710899613129936
2387.0,0.00010685390730172353
2388.0,0.00010659979053462382
2389.0,0.00010634664091871754
2390.0,0.00010609445357515366
2391.0,0.00010584322365725873
2392.0,0.00010559294635028523
2393.0,0.00010534361687116228
2394.0,0.00010509523046824893
2395.0,0.00010484778242108924
2396.0,0.00010460126804017036
2397.0,0.00010435568266668207
2398.0,0.00010411102167227935
2399.0,0.0001038672804588467
2400.0,0.00010362445445826476
2401.0,0.00010338253913217919
2402.0,0.00010314152997177158
2403.0,0.00010290142249753259
2404.0,0.00010266221225903722
2405.0,0.00010242389483472198
2406.0,0.00010218646583166438
2407.0,0.00010194992088536437
2408.0,0.00010171425565952759
2409.0,0.00010147946584585108
2410.0,0.00010124554716381035
2411.0,0.00010101249536044917
2412.0,0.0001007803062101706
2413.0,0.00010054897551453027
2414.0,0.00010031849910203166
2415.0,0.000100088872827923
2416.0,9.986009257399614e-05
2417.0,9.963215424838742e-05
2418.0,9.940505378538003e-05
2419.0,9.917878714520857e-05
2420.0,9.895335031386502e-05
2421.0,9.87287393029068e-05
2422.0,9.850495014926626e-05
2423.0,9.828197891506236e-05
2424.0,9.805982168741341e-05
2425.0,9.783847457825218e-05
2426.0,9.76179337241423e-05
2427.0,9.739819528609637e-05
2428.0,9.717925544939586e-05
2429.0,9.696111042341247e-05
2430.0,9.674375644143115e-05
2431.0,9.652718976047492e-05
2432.0,9.631140666113094e-05
2433.0,9.609640344737826e-05
2434.0,9.588217644641747e-05
2435.0,9.566872200850122e-05
2436.0,9.545603650676686e-05
2437.0,9.524411633707029e-05
2438.0,9.503295791782138e-05
2439.0,9.482255768982083e-05
2440.0,9.461291211609848e-05
2441.0,9.440401768175322e-05
2442.0,9.419587089379404e-05
2443.0,9.398846828098285e-05
2444.0,9.37818063936784e-05
2445.0,9.357588180368179e-05
2446.0,9.337069110408326e-05
2447.0,9.316623090911042e-05
2448.0,9.296249785397763e-05
2449.0,9.275948859473714e-05
2450.0,9.2557199808131e-05
2451.0,9.235562819144474e-05
2452.0,9.215477046236231e-05
2453.0,9.195462335882183e-05
2454.0,9.17551836388732e-05
2455.0,9.155644808053682e-05
2456.0,9.135841348166318e-05
2457.0,9.116107665979433e-05
2458.0,9.0964434452026e-05
2459.0,9.07684837148713e-05
2460.0,9.057322132412537e-05
2461.0,9.037864417473155e-05
2462.0,9.018474918064837e-05
2463.0,8.999153327471792e-05
2464.0,8.979899340853537e-05
2465.0,8.960712655231954e-05
2466.0,8.941592969478478e-05
2467.0,8.922539984301373e-05
2468.0,8.903553402233143e-05
2469.0,8.88463292761805e-05
2470.0,8.86577826659972e-05
2471.0,8.846989127108883e-05
2472.0,8.828265218851223e-05
2473.0,8.809606253295306e-05
2474.0,8.791011943660627e-05
2475.0,8.772482004905792e-05
2476.0,8.754016153716752e-05
2477.0,8.73561410849518e-05
2478.0,8.717275589346925e-05
2479.0,8.699000318070584e-05
2480.0,8.680788018146173e-05
2481.0,8.662638414723877e-05
2482.0,8.644551234612923e-05
2483.0,8.62652620627054e-05
2484.0,8.608563059791008e-05
2485.0,8.590661526894826e-05
2486.0,8.572821340917938e-05
2487.0,8.555042236801096e-05
2488.0,8.53732395107929e-05
2489.0,8.519666221871249e-05
2490.0,8.502068788869099e-05
2491.0,8.484531393328051e-05
2492.0,8.4670537780562e-05
2493.0,8.44963568740441e-05
2494.0,8.432276867256311e-05
2495.0,8.414977065018335e-05
2496.0,8.397736029609896e-05
2497.0,8.380553511453596e-05
2498.0,8.363429262465585e-05
2499.0,8.346363036045926e-05
2500.0,8.329354587069129e-05
2501.0,8.312403671874688e-05
2502.0,8.295510048257764e-05
2503.0,8.278673475459914e-05
2504.0,8.261893714159915e-05
2505.0,8.245170526464649e-05
2506.0,8.22850367590011e-05
2507.0,8.211892927402446e-05
2508.0,8.195338047309093e-05
2509.0,8.178838803350004e-05
2510.0,8.162394964638934e-05
2511.0,8.14600630166481e-05
2512.0,8.129672586283174e-05
2513.0,8.113393591707714e-05
2514.0,8.097169092501843e-05
2515.0,8.080998864570388e-05
2516.0,8.064882685151308e-05
2517.0,8.04882033280754e-05
2518.0,8.032811587418856e-05
2519.0,8.016856230173847e-05
2520.0,8.000954043561935e-05
2521.0,7.9851048113655e-05
2522.0,7.96930831865202e-05
2523.0,7.953564351766335e-05
2524.0,7.937872698322951e-05
2525.0,7.92223314719841e-05
2526.0,7.906645488523753e-05
2527.0,7.891109513677021e-05
2528.0,7.875625015275835e-05
2529.0,7.860191787170055e-05
2530.0,7.844809624434483e-05
2531.0,7.829478323361637e-05
2532.0,7.814197681454613e-05
2533.0,7.79896749741997e-05
2534.0,7.783787571160715e-05
2535.0,7.768657703769341e-05
2536.0,7.75357769752091e-05
2537.0,7.738547355866223e-05
2538.0,7.723566483425052e-05
2539.0,7.708634885979403e-05
2540.0,7.69375237046688e-05
2541.0,7.678918744974072e-05
2542.0,7.664133818730044e-05
2543.0,7.649397402099849e-05
2544.0,7.63470930657811e-05
2545.0,7.620069344782666e-05
2546.0,7.60547733044829e-05
2547.0,7.590933078420436e-05
2548.0,7.576436404649063e-05
2549.0,7.561987126182509e-05
2550.0,7.547585061161437e-05
2551.0,7.53323002881281e-05
2552.0,7.518921849443949e-05
2553.0,7.504660344436631e-05
2554.0,7.490445336241254e-05
2555.0,7.476276648371046e-05
2556.0,7.462154105396334e-05
2557.0,7.44807753293887e-05
2558.0,7.434046757666204e-05
2559.0,7.420061607286129e-05
2560.0,7.406121910541149e-05
2561.0,7.392227497203024e-05
2562.0,7.378378198067369e-05
2563.0,7.36457384494829e-05
2564.0,7.350814270673074e-05
2565.0,7.337099309076958e-05
2566.0,7.3234287949979e-05
2567.0,7.30980256427146e-05
2568.0,7.296220453725683e-05
2569.0,7.28268230117605e-05
2570.0,7.269187945420498e-05
2571.0,7.255737226234458e-05
2572.0,7.24232998436597e-05
2573.0,7.228966061530825e-05
2574.0,7.215645300407772e-05
2575.0,7.202367544633787e-05
2576.0,7.189132638799341e-05
2577.0,7.175940428443772e-05
2578.0,7.162790760050678e-05
2579.0,7.149683481043361e-05
2580.0,7.136618439780328e-05
2581.0,7.123595485550821e-05
2582.0,7.110614468570414e-05
2583.0,7.097675239976645e-05
2584.0,7.084777651824708e-05
2585.0,7.071921557083162e-05
2586.0,7.059106809629743e-05
2587.0,7.046333264247148e-05
2588.0,7.033600776618933e-05
2589.0,7.020909203325418e-05
2590.0,7.008258401839644e-05
2591.0,6.995648230523387e-05
2592.0,6.983078548623208e-05
2593.0,6.970549216266548e-05
2594.0,6.958060094457868e-05
2595.0,6.945611045074861e-05
2596.0,6.93320193086464e-05
2597.0,6.920832615440053e-05
2598.0,6.908502963275992e-05
2599.0,6.896212839705752e-05
2600.0,6.883962110917449e-05
2601.0,6.87175064395048e-05
2602.0,6.859578306691999e-05
2603.0,6.84744496787348e-05
2604.0,6.835350497067298e-05
2605.0,6.823294764683349e-05
2606.0,6.811277641965733e-05
2607.0,6.799299000989455e-05
2608.0,6.787358714657208e-05
2609.0,6.775456656696147e-05
2610.0,6.763592701654747e-05
2611.0,6.751766724899703e-05
2612.0,6.739978602612832e-05
2613.0,6.72822821178807e-05
2614.0,6.71651543022848e-05
2615.0,6.704840136543305e-05
2616.0,6.693202210145076e-05
2617.0,6.681601531246755e-05
2618.0,6.670037980858914e-05
2619.0,6.658511440786967e-05
2620.0,6.647021793628442e-05
2621.0,6.635568922770292e-05
2622.0,6.624152712386245e-05
2623.0,6.612773047434204e-05
2624.0,6.601429813653694e-05
2625.0,6.590122897563316e-05
2626.0,6.578852186458306e-05
2627.0,6.567617568408067e-05
2628.0,6.556418932253805e-05
2629.0,6.545256167606145e-05
2630.0,6.53412916484285e-05
2631.0,6.523037815106536e-05
2632.0,6.511982010302456e-05
2633.0,6.50096164309631e-05
2634.0,6.489976606912112e-05
2635.0,6.479026795930078e-05
2636.0,6.468112105084574e-05
2637.0,6.457232430062107e-05
2638.0,6.446387667299345e-05
2639.0,6.435577713981186e-05
2640.0,6.424802468038865e-05
2641.0,6.414061828148122e-05
2642.0,6.403355693727382e-05
2643.0,6.392683964935997e-05
2644.0,6.382046542672526e-05
2645.0,6.371443328573067e-05
2646.0,6.360874225009612e-05
2647.0,6.350339135088451e-05
2648.0,6.339837962648643e-05
2649.0,6.329370612260482e-05
2650.0,6.318936989224061e-05
2651.0,6.30853699956783e-05
2652.0,6.298170550047232e-05
2653.0,6.287837548143361e-05
2654.0,6.277537902061682e-05
2655.0,6.267271520730771e-05
2656.0,6.257038313801122e-05
2657.0,6.246838191643982e-05
2658.0,6.236671065350241e-05
2659.0,6.226536846729352e-05
2660.0,6.216435448308317e-05
2661.0,6.206366783330692e-05
2662.0,6.196330765755654e-05
2663.0,6.186327310257109e-05
2664.0,6.176356332222849e-05
2665.0,6.166417747753736e-05
2666.0,6.156511473662955e-05
2667.0,6.146637427475302e-05
2668.0,6.136795527426515e-05
2669.0,6.126985692462649e-05
2670.0,6.117207842239517e-05
2671.0,6.107461897122153e-05
2672.0,6.0977477781843286e-05
2673.0,6.0880654072081286e-05
2674.0,6.078414706683558e-05
2675.0,6.0687955998082106e-05
2676.0,6.059208010486971e-05
2677.0,6.049651863331779e-05
2678.0,6.04012708366143e-05
2679.0,6.030633597501432e-05
2680.0,6.021171331583913e-05
2681.0,6.011740213347567e-05
2682.0,6.002340170937662e-05
2683.0,5.9929711332060896e-05
2684.0,5.983633029711472e-05
2685.0,5.9743257907193113e-05
2686.0,5.965049347202196e-05
2687.0,5.955803630840058e-05
2688.0,5.946588574020481e-05
2689.0,5.937404109839057e-05
2690.0,5.928250172099805e-05
2691.0,5.9191266953156286e-05
2692.0,5.910033614708842e-05
2693.0,5.900970866211742e-05
2694.0,5.891938386467231e-05
2695.0,5.882936112829503e-05
2696.0,5.8739639833647776e-05
2697.0,5.865021936852094e-05
2698.0,5.856109912784159e-05
2699.0,5.847227851368257e-05
2700.0,5.838375693527201e-05
2701.0,5.8295533809003636e-05
2702.0,5.8207608558447545e-05
2703.0,5.8119980614361485e-05
2704.0,5.803264941470284e-05
2705.0,5.7945614404641315e-05
2706.0,5.785887503657189e-05
2707.0,5.7772430770128744e-05
2708.0,5.7686281072199555e-05
2709.0,5.76004254169406e-05
2710.0,5.751486328579222e-05
2711.0,5.742959416749528e-05
2712.0,5.7344617558107915e-05
2713.0,5.725993296102317e-05
2714.0,5.71755398869872e-05
2715.0,5.7091437854118115e-05
2716.0,5.7007626387925475e-05
2717.0,5.692410502133058e-05
2718.0,5.6840873294687315e-05
2719.0,5.675793075580369e-05
2720.0,5.66752769599642e-05
2721.0,5.659291146995272e-05
2722.0,5.65108338560763e-05
2723.0,5.642904369618943e-05
2724.0,5.634754057571933e-05
2725.0,5.626632408769172e-05
2726.0,5.618539383275755e-05
2727.0,5.610474941922025e-05
2728.0,5.6024390463064e-05
2729.0,5.594431658798257e-05
2730.0,5.586452742540904e-05
2731.0,5.5785022614546305e-05
2732.0,5.570580180239832e-05
2733.0,5.5626864643802315e-05
2734.0,5.5548210801461564e-05
2735.0,5.546983994597926e-05
2736.0,5.5391751755893076e-05
2737.0,5.531394591771066e-05
2738.0,5.523642212594582e-05
2739.0,5.5159180083155885e-05
2740.0,5.508221949997972e-05
2741.0,5.5005540095176596e-05
2742.0,5.4929141595666265e-05
2743.0,5.4853023736569654e-05
2744.0,5.477718626125059e-05
2745.0,5.470162892135859e-05
2746.0,5.4626351476872436e-05
2747.0,5.455135369614481e-05
2748.0,5.447663535594788e-05
2749.0,5.440219624151998e-05
2750.0,5.43280361466132e-05
2751.0,5.425415487354199e-05
2752.0,5.418055223323293e-05
2753.0,5.410722804527541e-05
2754.0,5.403418213797352e-05
2755.0,5.3961414348398915e-05
2756.0,5.388892452244482e-05
2757.0,5.381671251488119e-05
2758.0,5.3744778189410954e-05
2759.0,5.367312141872746e-05
2760.0,5.360174208457306e-05
2761.0,5.353064007779884e-05
2762.0,5.34598152984256e-05
2763.0,5.3389267655706125e-05
2764.0,5.331899706818851e-05
2765.0,5.324900346378098e-05
2766.0,5.3179286779817694e-05
2767.0,5.3109846963126216e-05
2768.0,5.304068397009589e-05
2769.0,5.2971797766747924e-05
2770.0,5.2903188328806575e-05
2771.0,5.2834855641771834e-05
2772.0,5.2766799700993484e-05
2773.0,5.2699020511746535e-05
2774.0,5.26315180893082e-05
2775.0,5.256429245903625e-05
2776.0,5.2497343656448875e-05
2777.0,5.2430671727306073e-05
2778.0,5.236427672769263e-05
2779.0,5.229815872410248e-05
2780.0,5.223231779352493e-05
2781.0,5.216675402353222e-05
2782.0,5.210146751236893e-05
2783.0,5.203645836904291e-05
2784.0,5.1971726713418006e-05
2785.0,5.190727267630841e-05
2786.0,5.1843096399574844e-05
2787.0,5.177919803622252e-05
2788.0,5.171557775050077e-05
2789.0,5.1652235718004746e-05
2790.0,5.158917212577876e-05
2791.0,5.152638717242169e-05
2792.0,5.146388106819417e-05
2793.0,5.140165403512789e-05
2794.0,5.133970630713686e-05
2795.0,5.1278038130130556e-05
2796.0,5.1216649762129354e-05
2797.0,5.115554147338189e-05
2798.0,5.1094713546484684e-05
2799.0,5.103416627650386e-05
2800.0,5.097389997109909e-05
2801.0,5.0913914950649816e-05
2802.0,5.085421154838373e-05
2803.0,5.079479011050765e-05
2804.0,5.07356509963406e-05
2805.0,5.0676794578449594e-05
2806.0,5.061822124278757e-05
2807.0,5.0559931388834007e-05
2808.0,5.050192542973807e-05
2809.0,5.0444203792464214e-05
2810.0,5.038676691794064e-05
2811.0,5.0329615261210244e-05
2812.0,5.027274929158441e-05
2813.0,5.021616949279949e-05
2814.0,5.015987636317627e-05
2815.0,5.010387041578214e-05
2816.0,5.0048152178596336e-05
2817.0,4.999272219467808e-05
2818.0,4.993758102233786e-05
2819.0,4.988272923531171e-05
2820.0,4.982816742293876e-05
2821.0,4.977389619034182e-05
2822.0,4.97199161586116e-05
2823.0,4.966622796499378e-05
2824.0,4.961283226307993e-05
2825.0,4.95597297230016e-05
2826.0,4.950692103162812e-05
2827.0,4.9454406892767856e-05
2828.0,4.9402188027373306e-05
2829.0,4.935026517374974e-05
2830.0,4.929863908776782e-05
2831.0,4.924731054307998e-05
2832.0,4.919628033134078e-05
2833.0,4.914554926243144e-05
2834.0,4.909511816468823e-05
2835.0,4.904498788513533e-05
2836.0,4.899515928972166e-05
2837.0,4.894563326356236e-05
2838.0,4.889641071118454e-05
2839.0,4.884749255677756e-05
2840.0,4.8798879744448035e-05
2841.0,4.87505732384794e-05
2842.0,4.8702574023596446e-05
2843.0,4.865488310523461e-05
2844.0,4.860750150981428e-05
2845.0,4.856043028502034e-05
2846.0,4.851367050008672e-05
2847.0,4.846722324608639e-05
2848.0,4.842108963622661e-05
2849.0,4.8375270806149915e-05
2850.0,4.832976791424055e-05
2851.0,4.8284582141936694e-05
2852.0,4.8239714694048595e-05
2853.0,4.819516679908268e-05
2854.0,4.8150939709571684e-05
2855.0,4.810703470241112e-05
2856.0,4.8063453079202056e-05
2857.0,4.8020196166600356e-05
2858.0,4.7977265316672656e-05
2859.0,4.793466190725896e-05
2860.0,4.7892387342342196e-05
2861.0,4.785044305242497e-05
2862.0,4.7808830494913203e-05
2863.0,4.776755115450746e-05
2864.0,4.7726606543601535e-05
2865.0,4.7685998202688816e-05
2866.0,4.764572770077651e-05
2867.0,4.760579663580773e-05
2868.0,4.7566206635091834e-05
2869.0,4.75269593557432e-05
2870.0,4.748805648512827e-05
2871.0,4.744949974132161e-05
2872.0,4.741129087357052e-05
2873.0,4.737343166276911e-05
2874.0,4.733592392194128e-05
2875.0,4.729876949673348e-05
2876.0,4.726197026591706e-05
2877.0,4.722552814190045e-05
2878.0,4.718944507125153e-05
2879.0,4.7153723035230464e-05
2880.0,4.711836405033288e-05
2881.0,4.7083370168844046e-05
2882.0,4.704874347940404e-05
2883.0,4.701448610758421e-05
2884.0,4.698060021647517e-05
2885.0,4.694708800728668e-05
2886.0,4.691395171995959e-05
2887.0,4.688119363379004e-05
2888.0,4.6848816068066444e-05
2889.0,4.68168213827193e-05
2890.0,4.678521197898418e-05
2891.0,4.675399030007842e-05
2892.0,4.67231588318914e-05
2893.0,4.66927201036892e-05
2894.0,4.666267668883353e-05
2895.0,4.663303120551565e-05
2896.0,4.6603786317505256e-05
2897.0,4.657494473491511e-05
2898.0,4.654650921498134e-05
2899.0,4.651848256286e-05
2900.0,4.649086763244046e-05
2901.0,4.646366732717549e-05
2902.0,4.64368846009291e-05
